Precinct,Total Voters,Kamala Harris,Kamala %,Donald Trump,Trump %,RFK,RFK%,Ward,shape_area,ward_precinct,shape_leng,precinct,ward,geometry,Kamala
22,821,609,74.18%,202,24.60%,10,1.22%,Ward 2,0.0000153320409109,02022,0.0258278544734,22.0,2.0,"POLYGON ((-87.64156699971721 41.90520499991088, -87.64211399976125 41.90559599995549, -87.64216700040669 41.90919300035671, -87.64337799959497 41.90917699961886, -87.6434130003097 41.91042699970632, -87.6440799995923 41.9104269997063, -87.64425300037561 41.910231999707094, -87.64545299995592 41.91023199970709, -87.64535599997937 41.91096300014237, -87.63859400021289 41.91117199988792, -87.63853400014398 41.90924199991843, -87.64095600031914 41.90921000024139, -87.6408400003657 41.90508299968076, -87.64110800013407 41.9048729998891, -87.64156699971721 41.90520499991088))",74.18
23,829,638,76.96%,178,21.47%,13,1.57%,Ward 2,0.0000194022416692,02023,0.0267042553778,23.0,2.0,"POLYGON ((-87.651105999842 41.91087399963544, -87.64827199955313 41.91091999995809, -87.64836100006005 41.91382700001611, -87.64444900042099 41.91388600003892, -87.64435599972956 41.91098700034984, -87.64584500004668 41.91095599981958, -87.64586299997745 41.91142199972557, -87.64707199997281 41.91140399979479, -87.64707600015726 41.9109369998427, -87.64624999983761 41.9109500004422, -87.64615299986104 41.910231999707094, -87.64708899985743 41.910111999569146, -87.64774999976265 41.90964399957096, -87.64825100038333 41.91000299993856, -87.64821100033737 41.90857699982871, -87.65103900034956 41.90853399964441, -87.651105999842 41.91087399963544))",76.96
24,574,447,77.87%,123,21.43%,4,0.70%,Ward 2,0.0000351955838509,02024,0.0458094692065,24.0,2.0,"POLYGON ((-87.65525499961848 41.912599000043876, -87.65438800010611 41.91305200024965, -87.6590629998575 41.917118999842046, -87.6601369999226 41.917095999680676, -87.66303699965778 41.91929200022572, -87.66318500018758 41.92074099959751, -87.66439700032129 41.92161300023981, -87.65712599956521 41.92167999973224, -87.65706700044166 41.91986699976229, -87.65827899967604 41.91984699973933, -87.6582799997222 41.91719399970338, -87.65339600022521 41.913695000224145, -87.6532119998339 41.91373500027009, -87.65320500041042 41.91356000029384, -87.64950099957144 41.91089999993512, -87.65408000029174 41.91082400002761, -87.65547900005578 41.912498999928964, -87.65525499961848 41.912599000043876))",77.87
25,1008,800,79.37%,195,19.35%,13,1.29%,Ward 2,0.0000321771637684,02025,0.0272493258763,25.0,2.0,"POLYGON ((-87.66439700032129 41.92161300023981, -87.66811199986887 41.92427799992982, -87.66814599963811 41.925151999765035, -87.65724899984144 41.92531199994892, -87.65718699968028 41.92349499979445, -87.6583939995834 41.92347699986368, -87.65833499956058 41.92166099975537, -87.66439700032129 41.92161300023981))",79.37
1,936,855,91.35%,73,7.80%,8,0.85%,Ward 3,0.0000678991427876,03001,0.033896099784,1.0,3.0,"POLYGON ((-87.6259839996618 41.80563300006298, -87.62608499982287 41.80923599984157, -87.61685000022732 41.809380000186934, -87.61671300020475 41.803919000161784, -87.61645099981376 41.80392200030014, -87.61611100032235 41.80210300005347, -87.62588999982358 41.801946000007945, -87.6259839996618 41.80563300006298))",91.35
2,847,789,93.15%,49,5.79%,9,1.06%,Ward 3,0.0000210453953553,03002,0.0194753221781,2.0,3.0,"POLYGON ((-87.61658299960573 41.81843799971397, -87.61673200018163 41.82383799962406, -87.61262399959787 41.82389100026949, -87.61393799993868 41.817581999809484, -87.61655800025147 41.81753899962518, -87.61658299960573 41.81843799971397))",93.15
3,682,571,83.72%,101,14.81%,10,1.47%,Ward 3,0.0000382566036221,03003,0.0288344922589,3.0,3.0,"POLYGON ((-87.62837500020606 41.84709199999588, -87.63004699996901 41.84726900006433, -87.63010900013023 41.85211200036856, -87.63026700022186 41.85293899983503, -87.63006800003814 41.852940999927284, -87.63022600012977 41.85777900000091, -87.62712700021086 41.85781800000075, -87.62714600018774 41.85544700037883, -87.6263860002137 41.85545699994065, -87.62621899970702 41.84752400013258, -87.62733399986416 41.84720399976482, -87.62837500020606 41.84709199999588))",83.72
4,672,627,93.30%,41,6.10%,4,0.60%,Ward 3,0.0000375914257371,03004,0.0426881048786,4.0,3.0,"POLYGON ((-87.6138650001696 41.8059640000386, -87.61389399970831 41.81215400040685, -87.61456199993631 41.81214099980735, -87.61459100037433 41.81304600017285, -87.61393899998485 41.81305699978077, -87.6140289996386 41.81486999975073, -87.61480300025823 41.81485700005055, -87.61486899970453 41.815467000301844, -87.61569800016252 41.815459999979055, -87.61571199990885 41.81483900011983, -87.61647900020569 41.814826999566435, -87.61655800025147 41.81753899962518, -87.61393799993868 41.817581999809484, -87.61408999975367 41.81668299972074, -87.61285799959694 41.81670599988206, -87.61279700038125 41.81488999977368, -87.60831899982196 41.8149669997273, -87.60827799972986 41.8131490004261, -87.60991200043844 41.81312300012638, -87.6098670001619 41.81130599997198, -87.6114989998789 41.8112799996723, -87.6114110003174 41.80764300012441, -87.61262899982842 41.80762500019363, -87.61258699969022 41.805802999808634, -87.61386700026179 41.805782999785656, -87.6138650001696 41.8059640000386))",93.3
5,189,154,81.48%,33,17.46%,2,1.06%,Ward 3,0.0000320041910307,03005,0.0426267323634,5.0,3.0,"POLYGON ((-87.63599600001533 41.8163499996528, -87.63605900022264 41.819052000149725, -87.62919100006457 41.819160999780365, -87.62912599976505 41.81645099981386, -87.63356300023224 41.81638400032141, -87.63358999967869 41.81773699976276, -87.63537900034055 41.81771100036241, -87.6352050004104 41.816358000021744, -87.63471800043533 41.81636500034455, -87.63460599976702 41.81249800008271, -87.63346200007123 41.81251600001343, -87.6334420000482 41.81173900015478, -87.63201299980005 41.811762000316094, -87.63197699993856 41.810316000183306, -87.63224799984528 41.809872000392545, -87.63339200044044 41.80985000027732, -87.63338300002539 41.80947600011734, -87.6347730002737 41.80945700014047, -87.63475500034298 41.80906800018811, -87.63583899996985 41.80904600007289, -87.63599600001533 41.8163499996528))",81.48
6,0,0,0.00%,0,0.00%,0,0.00%,Ward 3,0.00000748786115585,03006,0.0129322957079,6.0,3.0,"POLYGON ((-87.62385100022345 41.854283999806796, -87.62393300040759 41.85787800006972, -87.62241100036732 41.85789900013879, -87.62227899967604 41.85296199999635, -87.6238140003158 41.85294500011173, -87.62385100022345 41.854283999806796))",0.0
7,493,438,88.84%,53,10.75%,2,0.41%,Ward 3,0.0000490116192697,03007,0.0403759694571,7.0,3.0,"POLYGON ((-87.62658799963646 41.83813199959217, -87.62660599956718 41.839549000186246, -87.62607700035323 41.83955499956363, -87.62621899970702 41.84752400013258, -87.62368000043165 41.84805799957707, -87.62340500034048 41.84608300023036, -87.62331299969514 41.83834599956827, -87.62192500043841 41.83836500044446, -87.62187900011571 41.836496999736816, -87.61944400024038 41.836568000313044, -87.61941099961791 41.83474099969742, -87.62650000007488 41.83466599983608, -87.62658799963646 41.83813199959217))",88.84
8,0,0,0.00%,0,0.00%,0,0.00%,Ward 3,0.000088803251921,03008,0.039962360333,8.0,3.0,"POLYGON ((-87.62083699972771 41.79439900001387, -87.62084600014276 41.79472299966677, -87.62678499972793 41.79463199996688, -87.62683200009667 41.79635600032919, -87.62783699967775 41.79646900014427, -87.62798400016146 41.80191200023865, -87.61611100032235 41.80210300005347, -87.615957999562 41.79392199960062, -87.62082400002754 41.793829999854665, -87.62083699972771 41.79439900001387))",0.0
9,558,493,88.35%,65,11.65%,0,0.00%,Ward 3,0.00000550235597455,03009,0.00984613811321,9.0,3.0,"POLYGON ((-87.6273079995645 41.86574400038535, -87.62403199957708 41.86578599962422, -87.62407999999198 41.86411099972292, -87.62728000007189 41.86405399979231, -87.6273079995645 41.86574400038535))",88.35
10,0,0,0.00%,0,0.00%,0,0.00%,Ward 3,0.00000241631501797,03010,0.00628952308286,10.0,3.0,"POLYGON ((-87.62404400013048 41.864713999651414, -87.62403199957708 41.86578599962422, -87.6226349999053 41.86582399957796, -87.62255699990561 41.864134999930336, -87.62407999999198 41.86411099972292, -87.62404400013048 41.864713999651414))",0.0
11,0,0,0.00%,0,0.00%,0,0.00%,Ward 3,0.0000559458275363,03011,0.0339988120154,11.0,3.0,"POLYGON ((-87.62450899999033 41.81107099992676, -87.62613000009941 41.81105400004214, -87.62627100030636 41.81648999981371, -87.61652899981345 41.81663800034352, -87.61642799965244 41.81301399959648, -87.61969300003187 41.81296500003475, -87.61959299991696 41.809335999956495, -87.6244580003364 41.809262000141246, -87.62450899999033 41.81107099992676))",0.0
12,939,875,93.18%,51,5.43%,13,1.38%,Ward 3,0.0000383040851053,03012,0.0356810859859,12.0,3.0,"POLYGON ((-87.61675999967423 41.805738000408425, -87.61685000022732 41.809380000186934, -87.61959299991696 41.809335999956495, -87.61969300003187 41.81296500003475, -87.61642799965244 41.81301399959648, -87.61647900020569 41.814826999566435, -87.61571199990885 41.81483900011983, -87.61569800016252 41.815459999979055, -87.61486899970453 41.815467000301844, -87.61480300025823 41.81485700005055, -87.6140289996386 41.81486999975073, -87.61393899998485 41.81305699978077, -87.61459100037433 41.81304600017285, -87.61456199993631 41.81214099980735, -87.61389399970831 41.81215400040685, -87.61386700026179 41.805782999785656, -87.61555399981724 41.805756000339215, -87.61550700034775 41.80393600004641, -87.61623999997597 41.80392400039238, -87.61671300020475 41.803919000161784, -87.61675999967423 41.805738000408425))",93.18
13,975,817,83.79%,150,15.38%,8,0.82%,Ward 3,0.000062988235648,03013,0.0353780628375,13.0,3.0,"POLYGON ((-87.63025499966847 41.85895500027311, -87.63026400008351 41.86012100008411, -87.63127199980289 41.860022000015356, -87.63265199959005 41.860136999922645, -87.63487899976599 41.859965000084735, -87.63509599988043 41.86725800005672, -87.63531900027164 41.867361000309984, -87.6274859996791 41.867338000148656, -87.62712700021086 41.85781800000075, -87.63022600012977 41.85777900000091, -87.63025499966847 41.85895500027311))",83.79
14,1069,851,79.61%,207,19.36%,11,1.03%,Ward 3,0.0000142605501102,03014,0.0185894495546,14.0,3.0,"POLYGON ((-87.62718900037204 41.86018200019918, -87.627231999657 41.86241199961416, -87.62649399979826 41.86241999998305, -87.62647799995972 41.86079499968952, -87.62400500013064 41.860837999873866, -87.62398900029211 41.8602689997146, -87.62247299962917 41.860249999737725, -87.62241100036732 41.85789900013879, -87.62712700021086 41.85781800000075, -87.62718900037204 41.86018200019918))",79.61
15,783,722,92.21%,48,6.13%,13,1.66%,Ward 3,0.0000547964756542,03015,0.0361944033181,15.0,3.0,"POLYGON ((-87.62631899982193 41.81830399982977, -87.62639699982162 41.82181199972405, -87.62755200002476 41.82180100011613, -87.6275930001168 41.82369900040857, -87.6216019999323 41.82377500031607, -87.62150700004798 41.820170000445216, -87.61663300011281 41.82023799998375, -87.61652899981345 41.81663800034352, -87.62627100030636 41.81648999981371, -87.62631899982193 41.81830399982977))",92.21
16,439,391,89.07%,46,10.48%,2,0.46%,Ward 3,0.00000584369756531,03016,0.0107716221459,16.0,3.0,"POLYGON ((-87.62400500013064 41.860837999873866, -87.62407999999198 41.86411099972292, -87.62255699990561 41.864134999930336, -87.62247299962917 41.860249999737725, -87.62398900029211 41.8602689997146, -87.62400500013064 41.860837999873866))",89.07
17,270,253,93.70%,16,5.93%,1,0.37%,Ward 3,0.0000564553058695,03017,0.0374355250746,17.0,3.0,"POLYGON ((-87.63615099996866 41.821832999793166, -87.63635400033684 41.82358299955582, -87.63376299956275 41.82361600017834, -87.63384199960853 41.82726500027957, -87.63262700023586 41.82728100011809, -87.6326670002818 41.82903500006522, -87.63146499970992 41.829063999603925, -87.63150399970976 41.83093899973511, -87.62959399976324 41.83097000026533, -87.62919100006457 41.819160999780365, -87.63605900022264 41.819052000149725, -87.63615099996866 41.821832999793166))",93.7
18,347,301,86.74%,38,10.95%,8,2.31%,Ward 3,0.0000440245273034,03018,0.0331251188267,18.0,3.0,"POLYGON ((-87.62978400043124 41.8382559999145, -87.63004699996901 41.84726900006433, -87.62817399993014 41.84710499969605, -87.62621899970702 41.84752400013258, -87.62607700035323 41.83955499956363, -87.62660599956718 41.839549000186246, -87.62650000007488 41.83466599983608, -87.62968400031633 41.83462499974398, -87.62978400043124 41.8382559999145))",86.74
19,1092,880,80.59%,192,17.58%,20,1.83%,Ward 3,0.0000218618738532,03019,0.0201309147373,19.0,3.0,"POLYGON ((-87.6196800003317 41.85788899967764, -87.62241100036732 41.85789900013879, -87.62255699990561 41.864134999930336, -87.61966100035482 41.864174999976335, -87.61946200017115 41.862353999637435, -87.6190710001265 41.86094100012713, -87.61792400029236 41.857963000392196, -87.6196800003317 41.85788899967764))",80.59
20,846,778,91.96%,61,7.21%,7,0.83%,Ward 3,0.0000465322895587,03020,0.0315338787944,20.0,3.0,"POLYGON ((-87.62155699965575 41.822016000138376, -87.62176400020843 41.831058999873, -87.61840600003683 41.831091000449376, -87.61833699955287 41.82745500004824, -87.61707199967299 41.82747400002511, -87.61699699981165 41.82383400033887, -87.61673200018163 41.82383799962406, -87.61663300011281 41.82023799998375, -87.62150700004798 41.820170000445216, -87.62155699965575 41.822016000138376))",91.96
21,827,720,87.06%,100,12.09%,7,0.85%,Ward 3,0.00000923220714806,03021,0.0129569513795,21.0,3.0,"POLYGON ((-87.62649399979826 41.86241999998305, -87.627231999657 41.86241199961416, -87.62728000007189 41.86405399979231, -87.62407999999198 41.86411099972292, -87.62400500013064 41.860837999873866, -87.62647799995972 41.86079499968952, -87.62649399979826 41.86241999998305))",87.06
22,660,588,89.09%,67,10.15%,5,0.76%,Ward 3,0.000034205818139,03022,0.029836210754,22.0,3.0,"POLYGON ((-87.6262490001912 41.84786000033881, -87.6263860002137 41.85545699994065, -87.62714600018774 41.85544700037883, -87.62712700021086 41.85781800000075, -87.62393300040759 41.85787800006972, -87.6238140003158 41.85294500011173, -87.62227899967604 41.85296199999635, -87.6221740002299 41.84838999959885, -87.62368799990122 41.84842000008297, -87.62368000043165 41.84805799957707, -87.62621899970702 41.84752400013258, -87.6262490001912 41.84786000033881))",89.09
23,0,0,0.00%,0,0.00%,0,0.00%,Ward 3,0.0000507916333517,03023,0.0326488171127,23.0,3.0,"POLYGON ((-87.62650800044383 41.828714999697524, -87.62664400042024 41.83101399959644, -87.62959399976324 41.83097000026533, -87.62968400031633 41.83462499974398, -87.62062099965937 41.834719999628305, -87.62055100002857 41.831071000426384, -87.62176400020843 41.831058999873, -87.62168200002424 41.82741099981786, -87.62647499982137 41.82736100021004, -87.62650800044383 41.828714999697524))",0.0
24,0,0,0.00%,0,0.00%,0,0.00%,Ward 3,0.0000634325622219,03024,0.0526686085131,24.0,3.0,"POLYGON ((-87.6289640003883 41.8059749996466, -87.62935699962577 41.823676000247254, -87.6275930001168 41.82369900040857, -87.62755200002476 41.82180100011613, -87.62639699982162 41.82181199972405, -87.62613000009941 41.81105400004214, -87.62450899999033 41.81107099992676, -87.6244580003364 41.809262000141246, -87.62608499982287 41.80923599984157, -87.62588999982358 41.801946000007945, -87.62883099965086 41.801892000215666, -87.6289640003883 41.8059749996466))",0.0
25,1055,853,80.85%,185,17.54%,17,1.61%,Ward 3,0.0000149754023117,03025,0.0267926594257,25.0,3.0,"POLYGON ((-87.62097399975028 41.867586999940166, -87.62040899977546 41.867586999940166, -87.61968699975517 41.86507900029567, -87.61935699982564 41.864960000203894, -87.61841699964481 41.861728000446924, -87.61673200018163 41.85794799970045, -87.61792400029236 41.857963000392196, -87.6190710001265 41.86094100012713, -87.61946200017115 41.862353999637435, -87.61966100035482 41.864174999976335, -87.62255699990561 41.864134999930336, -87.62267299985899 41.86756199968658, -87.62097399975028 41.867586999940166))",80.85
26,550,483,87.82%,61,11.09%,6,1.09%,Ward 3,0.0000390742091265,03026,0.0301115336541,26.0,3.0,"POLYGON ((-87.62944700017886 41.827322000210174, -87.62959399976324 41.83097000026533, -87.62664400042024 41.83101399959644, -87.62647499982137 41.82736100021004, -87.62168200002424 41.82741099981786, -87.6216019999323 41.82377500031607, -87.62935699962577 41.823676000247254, -87.62944700017886 41.827322000210174))",87.82
27,925,734,79.35%,183,19.78%,8,0.86%,Ward 3,0.0000225277572902,03027,0.0192646892963,27.0,3.0,"POLYGON ((-87.62227899967604 41.85296199999635, -87.62241100036732 41.85789900013879, -87.61888200040397 41.85792200030011, -87.6177690003391 41.855567999663485, -87.61705299969611 41.853012999650275, -87.62066599993591 41.85298300006548, -87.62066299979756 41.852829000158295, -87.62215800039138 41.85280900013532, -87.62227899967604 41.85296199999635))",79.35
1,1012,935,92.39%,72,7.11%,5,0.49%,Ward 4,0.000026656159104,04001,0.0240588244323,1.0,4.0,"POLYGON ((-87.59665799986675 41.80019600024526, -87.59670700032774 41.80236599959124, -87.58786099978528 41.802475000121206, -87.5873099995568 41.79956399987872, -87.59664200002823 41.79945800038644, -87.59665799986675 41.80019600024526))",92.39
2,0,0,0.00%,0,0.00%,0,0.00%,Ward 4,0.0000273417340763,04002,0.0222998588621,2.0,4.0,"POLYGON ((-87.60429500041391 41.80591899976206, -87.59676800044281 41.80600300003845, -87.59670700032774 41.80236599959124, -87.60420199972248 41.80228100016808, -87.60429500041391 41.80591899976206))",0.0
3,610,578,94.75%,28,4.59%,4,0.66%,Ward 4,0.0000312020192148,04003,0.0247278663027,3.0,4.0,"POLYGON ((-87.59671499979737 41.80304700041882, -87.59676800044281 41.80600300003845, -87.59012800000716 41.8060110004074, -87.58911500005718 41.80636399959894, -87.58817699996854 41.80438600011387, -87.58755700015541 41.80247900030564, -87.59670700032774 41.80236599959124, -87.59671499979737 41.80304700041882))",94.75
4,855,799,93.45%,52,6.08%,4,0.47%,Ward 4,0.0000310999385071,04004,0.0231201996267,4.0,4.0,"POLYGON ((-87.61258699969022 41.805802999808634, -87.61262899982842 41.80762500019363, -87.6114110003174 41.80764300012441, -87.61145299955626 41.80946200037107, -87.60656499987482 41.809533000047956, -87.60644899992138 41.804081000437854, -87.61254599959818 41.80398300041521, -87.61258699969022 41.805802999808634))",93.45
5,404,367,90.84%,31,7.67%,6,1.49%,Ward 4,0.0000136906022269,04005,0.0162575379127,5.0,4.0,"POLYGON ((-87.60648699987513 41.80589400040782, -87.60656499987482 41.809533000047956, -87.60389700004646 41.809564999725005, -87.60382000009287 41.80592399999268, -87.60429500041391 41.80591899976206, -87.60425600041408 41.80409400013804, -87.60644899992138 41.804081000437854, -87.60648699987513 41.80589400040782))",90.84
6,573,530,92.50%,39,6.81%,4,0.70%,Ward 4,0.0000256914706952,04006,0.0213992861527,6.0,4.0,"POLYGON ((-87.60385800004661 41.80774700042377, -87.60389700004646 41.809564999725005, -87.5968319997969 41.80964199967859, -87.59676800044281 41.80600300003845, -87.60382000009287 41.80592399999268, -87.60385800004661 41.80774700042377))",92.5
7,0,0,0.00%,0,0.00%,0,0.00%,Ward 4,0.000017528577428,04007,0.0167115918304,7.0,4.0,"POLYGON ((-87.59680000011986 41.807825000423456, -87.5968319997969 41.80964199967859, -87.59243200013668 41.809685999908986, -87.59206999963072 41.80938300032529, -87.59197000041513 41.808715000097216, -87.5919159997236 41.806053999692374, -87.59676800044281 41.80600300003845, -87.59680000011986 41.807825000423456))",0.0
8,522,501,95.98%,21,4.02%,0,0.00%,Ward 4,0.0000109839719427,04008,0.0151265107959,8.0,4.0,"POLYGON ((-87.59194900034606 41.807876000077385, -87.59206999963072 41.80938300032529, -87.59243200013668 41.809685999908986, -87.59176900013921 41.80977799965501, -87.59023200030651 41.81038099958351, -87.59009100009956 41.810099000068874, -87.59018599998387 41.80964900000139, -87.58857300024374 41.80728899998741, -87.58823199980691 41.80695399982728, -87.58773600031611 41.80678800026606, -87.59012800000716 41.8060110004074, -87.5919159997236 41.806053999692374, -87.59194900034606 41.807876000077385))",95.98
9,745,666,89.40%,63,8.46%,16,2.15%,Ward 4,0.0000484027132851,04009,0.0386518321693,9.0,4.0,"POLYGON ((-87.61146800024795 41.809993999723346, -87.6114989998789 41.8112799996723, -87.6098670001619 41.81130599997198, -87.60991200043844 41.81312300012638, -87.60827799972986 41.8131490004261, -87.60831899982196 41.8149669997273, -87.61279700038125 41.81488999977368, -87.61285799959694 41.81670599988206, -87.60406399965382 41.81684600004291, -87.60389700004646 41.809564999725005, -87.61145299955626 41.80946200037107, -87.61146800024795 41.809993999723346))",89.4
10,597,554,92.80%,35,5.86%,8,1.34%,Ward 4,0.0000172950441781,04010,0.0214085842905,10.0,4.0,"POLYGON ((-87.60391099979279 41.810231999906925, -87.6039350000002 41.81138399997167, -87.59930399957989 41.81143599967168, -87.5993390002946 41.813254999918335, -87.5969079997044 41.813283000310264, -87.5968319997969 41.80964199967859, -87.60389700004646 41.809564999725005, -87.60391099979279 41.810231999906925))",92.8
11,794,731,92.07%,53,6.68%,10,1.26%,Ward 4,0.0000586224160176,04011,0.0350210827034,11.0,4.0,"POLYGON ((-87.5968450003964 41.810300000344796, -87.5969079997044 41.813283000310264, -87.5993390002946 41.813254999918335, -87.5994170002943 41.81689499960457, -87.59236899992936 41.816937999788934, -87.59224999983758 41.816616000228294, -87.59168800000117 41.81623999997606, -87.59079100000463 41.81477199972805, -87.59044100005207 41.814534000443814, -87.59029000028323 41.81377899980105, -87.58915800024147 41.81289699959689, -87.58883299964316 41.81232700029091, -87.58824599955318 41.81201999962332, -87.58743700001747 41.811905999762125, -87.5870599997192 41.81144099990228, -87.59207499986132 41.809699999655315, -87.5968319997969 41.80964199967859, -87.5968450003964 41.810300000344796))",92.07
12,499,454,90.98%,40,8.02%,5,1.00%,Ward 4,0.0000253183464542,04012,0.0202024874992,12.0,4.0,"POLYGON ((-87.60397400000005 41.81320700040283, -87.60406399965382 41.81684600004291, -87.5994170002943 41.81689499960457, -87.59930399957989 41.81143599967168, -87.6039350000002 41.81138399997167, -87.60397400000005 41.81320700040283))",90.98
13,587,541,92.16%,41,6.98%,5,0.85%,Ward 4,0.0000265780031861,04013,0.0292750955614,13.0,4.0,"POLYGON ((-87.61409499998422 41.81674800002026, -87.61359000007843 41.819386000263755, -87.60468899969754 41.81949399984824, -87.60480299955873 41.820037999753936, -87.60574599987798 41.821474000324876, -87.60532600029467 41.821464999909885, -87.60442199997527 41.82003000028436, -87.60406399965382 41.81684600004291, -87.61409499998422 41.81674800002026))",92.16
